EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BARIUM,BARIUM_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,UM/KG,
  32H120030721,   CAA,   102,  4, 264552,     13,2,20030726,1459, 72.7528, -68.0057, 2278,    604.8,   1.4965,  34.5070,  34.5138,2,   -999.0,9,    27.53,2,    17.50,2,     0.00,2,     1.33,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.13,2,    54.30,2
  32H120030721,   CAA,   102,  4, 264551,     12,2,20030726,1459, 72.7528, -68.0057, 2278,    704.5,   1.3290,  34.5195,  34.5158,2,   -999.0,9,    30.81,2,    18.04,2,     0.00,2,     1.35,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.15,2,    53.70,2
  32H120030721,   CAA,   102,  4, 264550,     11,2,20030726,1459, 72.7528, -68.0057, 2278,    804.7,   1.0985,  34.5115,  34.5098,2,    204.9,2,    35.72,2,    18.06,2,     0.00,2,     1.39,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   2210.7,2,   2278.9,2,    -0.18,2,    57.80,2
  32H120030721,   CAA,   102,  4, 264549,     10,2,20030726,1459, 72.7528, -68.0057, 2278,    904.9,   0.9285,  34.5080,  34.4997,2,   -999.0,9,    43.43,2,    18.74,2,     0.00,2,     1.46,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.22,2,    62.40,2
  32H120030721,   CAA,   102,  4, 264548,      9,2,20030726,1459, 72.7528, -68.0057, 2278,   1004.9,   0.7755,  34.5025,  34.4991,2,   -999.0,9,    43.62,2,    18.68,2,     0.02,2,     1.46,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2215.4,2,   2251.0,2,    -0.19,2,    62.20,2
  32H120030721,   CAA,   102,  4, 264547,      8,2,20030726,1459, 72.7528, -68.0057, 2278,   1105.2,   0.6015,  34.4995,  34.4953,2,   -999.0,9,    49.56,2,    19.37,2,     0.01,2,     1.52,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.18,2,    64.50,2
  32H120030721,   CAA,   102,  4, 264546,      7,2,20030726,1459, 72.7528, -68.0057, 2278,   1205.0,   0.3975,  34.4955,  34.4920,2,   -999.0,9,    56.83,2,    20.27,2,     0.01,2,     1.58,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.29,2,    69.40,2
  32H120030721,   CAA,   102,  4, 264545,      6,2,20030726,1459, 72.7528, -68.0057, 2278,   1306.1,   0.1910,  34.4920,  34.4886,2,   -999.0,9,    63.51,2,    20.74,2,     0.00,2,     1.69,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.29,2,    74.70,2
  32H120030721,   CAA,   102,  4, 264544,      5,2,20030726,1459, 72.7528, -68.0057, 2278,   1504.6,  -0.1175,  34.4895,  34.4858,2,   -999.0,9,    77.43,2,    22.01,2,     0.00,2,     1.76,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   2263.2,2,   2326.0,3,    -0.39,2,    83.10,2
  32H120030721,   CAA,   102,  4, 264543,      4,2,20030726,1459, 72.7528, -68.0057, 2278,   1755.4,  -0.3055,  34.4935,  34.4920,2,   -999.0,9,    88.55,2,    22.71,2,     0.00,2,     1.83,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2265.8,2,   2253.8,2,    -0.40,2,    93.90,2
  32H120030721,   CAA,   102,  4, 264542,      3,2,20030726,1459, 72.7528, -68.0057, 2278,   2005.3,  -0.3445,  34.4990,  34.4973,2,    120.8,2,   102.33,2,    23.55,2,    -0.01,2,     1.89,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.42,2,   101.90,2
  32H120030721,   CAA,   102,  4, 264541,      2,2,20030726,1459, 72.7528, -68.0057, 2278,   2255.8,  -0.3290,  34.4985,  34.4968,2,   -999.0,9,   102.51,2,    23.43,2,     0.00,2,     1.89,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.41,2,    99.20,2
  32H120030721,   CAA,   102,  4, 264540,      1,2,20030726,1459, 72.7528, -68.0057, 2278,   2294.7,  -0.3265,  34.4985,  34.4980,2,    120.3,2,   102.54,2,    23.39,2,     0.00,2,     1.88,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2279.8,2,   2290.0,2,    -0.42,2,   101.50,2
  32H120030721,   CAA,   103,  5, 264587,     24,2,20030726,2121, 72.6635, -68.9932, 2070,     22.4,  -1.4600,  32.7160,  32.1714,2,    395.1,2,     2.89,2,     0.02,2,     0.04,2,     0.75,2,     0.02,2,    5.926,2,    2.791,2,    6.755,2,   2039.1,2,   2232.8,3,    -2.04,2,    60.90,2
  32H120030721,   CAA,   103,  5, 264586,     23,2,20030726,2121, 72.6635, -68.9932, 2070,     41.9,  -1.6175,  32.8795,  32.7975,2,    330.9,2,    14.79,2,     6.98,2,     0.19,2,     1.21,2,     0.47,2,    5.850,2,    2.802,2,    6.958,2,   -999.0,9,   -999.0,9,    -1.75,2,    61.80,2
  32H120030721,   CAA,   103,  5, 264585,     22,2,20030726,2121, 72.6635, -68.9932, 2070,     57.0,  -1.6550,  32.9675,  32.9428,2,   -999.0,9,    16.76,2,     8.21,2,     0.20,2,     1.25,2,     0.65,2,    5.903,2,    2.786,2,    6.853,2,   2154.8,2,   2261.1,3,    -1.64,2,    61.50,2
  32H120030721,   CAA,   103,  5, 264584,     21,2,20030726,2121, 72.6635, -68.9932, 2070,     82.3,  -1.6385,  33.0905,  33.0770,2,   -999.0,9,    17.09,2,     9.06,2,     0.18,2,     1.23,2,     0.18,2,    5.942,2,    2.829,2,    6.279,2,   -999.0,9,   -999.0,9,    -1.50,2,    60.80,2
  32H120030721,   CAA,   103,  5, 264583,     20,2,20030726,2121, 72.6635, -68.9932, 2070,    107.2,  -1.5710,  33.2960,  33.3194,2,   -999.0,9,    13.94,2,     8.54,2,     0.15,2,     1.12,2,     0.23,2,    6.044,2,    2.889,2,    6.974,2,   2154.4,2,   2260.8,3,    -1.38,2,    57.60,2
  32H120030721,   CAA,   103,  5, 264582,     19,2,20030726,2121, 72.6635, -68.9932, 2070,    155.4,  -1.5600,  33.5910,  33.5669,2,   -999.0,9,    13.51,2,     9.80,2,     0.06,2,     1.09,2,     0.02,2,    6.054,2,    3.075,2,    6.625,2,   -999.0,9,   -999.0,9,    -1.21,2,    56.50,2
  32H120030721,   CAA,   103,  5, 264581,     18,2,20030726,2121, 72.6635, -68.9932, 2070,    232.8,  -1.5805,  33.7425,  33.7788,2,    299.4,2,    13.08,2,    10.70,2,     0.06,2,     1.10,2,     0.01,2,    5.993,2,    2.776,2,    6.301,2,   -999.0,9,   -999.0,9,    -1.02,2,    55.00,2
  32H120030721,   CAA,   103,  5, 264580,     17,2,20030726,2121, 72.6635, -68.9932, 2070,    309.0,  -0.0625,  33.9620,  34.1604,2,   -999.0,9,    19.85,2,    15.15,2,     0.04,2,     1.25,2,        0,2,    4.433,2,    2.143,2,    4.285,2,   2183.2,2,   2294.1,3,    -0.40,2,    52.70,2
  32H120030721,   CAA,   103,  5, 264579,     16,2,20030726,2121, 72.6635, -68.9932, 2070,    359.1,   0.6220,  34.1630,  34.2068,2,   -999.0,9,    20.32,2,    15.36,2,     0.03,2,     1.27,2,     0.01,2,    3.862,2,    1.730,2,    3.545,2,   -999.0,9,   -999.0,9,    -0.44,2,    53.00,2
  32H120030721,   CAA,   103,  5, 264578,     15,2,20030726,2121, 72.6635, -68.9932, 2070,    409.6,   0.8025,  34.2745,  34.2839,2,    236.0,2,    21.54,2,    15.57,2,     0.02,2,     1.26,2,     0.01,2,    3.527,2,    1.558,2,    3.262,2,   -999.0,9,   -999.0,9,    -0.28,2,    52.30,2
  32H120030721,   CAA,   103,  5, 264577,     14,2,20030726,2121, 72.6635, -68.9932, 2070,    510.5,   1.2715,  34.4215,  34.4103,2,    233.1,2,    22.91,2,    15.93,2,     0.02,2,     1.26,2,        0,2,    2.967,2,    1.347,2,    2.768,2,   2189.3,2,   2307.9,3,    -0.22,2,    53.40,2
  32H120030721,   CAA,   103,  5, 264576,     13,2,20030726,2121, 72.6635, -68.9932, 2070,    612.8,   1.1955,  34.4580,  34.4641,2,   -999.0,9,    25.32,2,    16.70,2,     0.01,2,     1.29,2,     0.01,2,    2.442,2,    1.108,2,    2.566,2,   -999.0,9,   -999.0,9,    -0.24,2,    51.60,2
  32H120030721,   CAA,   103,  5, 264575,     12,2,20030726,2121, 72.6635, -68.9932, 2070,    713.5,   1.1720,  34.4885,  34.4839,2,   -999.0,9,    29.54,2,    17.12,2,     0.01,2,     1.33,2,     0.01,2,    1.937,2,    0.887,2,    2.402,2,   2198.8,2,   2299.8,3,    -0.18,2,    54.90,2
  32H120030721,   CAA,   103,  5, 264574,     11,2,20030726,2121, 72.6635, -68.9932, 2070,    814.8,   1.1195,  34.5025,  34.5025,2,   -999.0,9,    34.66,2,    17.61,2,     0.01,2,     1.38,2,     0.01,2,    1.735,2,    1.105,2,    2.101,2,   -999.0,9,   -999.0,9,    -0.15,2,    57.60,2
  32H120030721,   CAA,   103,  5, 264573,     10,2,20030726,2121, 72.6635, -68.9932, 2070,    916.7,   1.0055,  34.5045,  34.5073,2,   -999.0,9,    37.38,2,    17.96,2,     0.01,2,     1.41,2,     0.02,2,    1.162,2,    0.559,2,    1.729,2,   -999.0,9,   -999.0,9,    -0.19,2,    58.70,2
  32H120030721,   CAA,   103,  5, 264572,      9,2,20030726,2121, 72.6635, -68.9932, 2070,   1017.8,   0.8340,  34.4995,  34.5003,2,    193.9,2,    42.04,2,    18.31,2,     0.01,2,     1.45,2,     0.01,2,    0.990,2,    0.485,2,    0.976,2,   2215.1,2,   2310.0,3,    -0.16,2,    60.30,2
  32H120030721,   CAA,   103,  5, 264571,      8,2,20030726,2121, 72.6635, -68.9932, 2070,   1119.8,   0.6555,  34.4965,  34.4966,2,   -999.0,9,    47.76,2,    19.01,2,     0.00,2,     1.51,2,     0.01,2,    0.515,2,    0.236,2,    0.786,2,   -999.0,9,   -999.0,9,    -0.19,2,    65.80,2
  32H120030721,   CAA,   103,  5, 264570,      7,2,20030726,2121, 72.6635, -68.9932, 2070,   1221.3,   0.4390,  34.4920,  34.4928,2,   -999.0,9,    54.67,2,    19.78,2,     0.00,2,     1.57,2,        0,2,    0.246,2,    0.000,2,    0.556,2,   -999.0,9,   -999.0,9,    -0.28,2,    69.00,2
  32H120030721,   CAA,   103,  5, 264569,      6,2,20030726,2121, 72.6635, -68.9932, 2070,   1321.4,   0.2445,  34.4885,  34.4883,2,   -999.0,9,    64.44,2,    20.74,2,     0.00,2,     1.66,2,     0.02,2,    0.930,2,    0.514,2,    1.301,2,   -999.0,9,   -999.0,9,    -0.28,2,    74.50,2
  32H120030721,   CAA,   103,  5, 264568,      5,2,20030726,2121, 72.6635, -68.9932, 2070,   1525.6,  -0.0995,  34.4875,  34.4883,2,    132.6,2,    79.29,2,    22.07,2,     0.00,2,     1.78,2,     0.01,2,    0.115,2,    0.000,2,    0.070,2,   2259.6,2,   2315.5,3,    -0.36,2,    85.50,2
  32H120030721,   CAA,   103,  5, 264567,      4,2,20030726,2121, 72.6635, -68.9932, 2070,   1780.9,  -0.2585,  34.4915,  34.4918,2,   -999.0,9,    92.20,2,    23.04,2,     0.00,2,     1.87,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2272.9,2,   2312.1,3,    -0.35,2,    94.90,2
  32H120030721,   CAA,   103,  5, 264566,      3,2,20030726,2121, 72.6635, -68.9932, 2070,   2035.9,  -0.3205,  34.4965,  34.4962,2,   -999.0,9,   102.70,2,    23.46,2,     0.00,2,     1.91,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.44,2,   104.70,2
  32H120030721,   CAA,   103,  5, 264565,      2,2,20030726,2121, 72.6635, -68.9932, 2070,   2078.3,  -0.3240,  34.4970,  34.4960,2,    118.2,2,   102.56,2,    23.47,2,     0.00,2,     1.91,2,     0.01,2,    0.253,2,    0.000,2,    0.250,2,   -999.0,9,   -999.0,9,    -0.42,2,   100.50,2
  32H120030721,   CAA,   103,  5, 264564,      1,2,20030726,2121, 72.6635, -68.9932, 2070,   2078.3,  -0.3240,  34.4970,  34.4962,2,    118.6,2,   102.43,2,    23.39,2,     0.01,2,     1.90,2,        0,2,    0.356,2,    0.000,2,    0.431,2,   2278.3,2,   2335.3,3,    -0.42,2,   102.80,2
  32H120030721,   CAA,   104,  6, 264611,     24,2,20030727,0043, 72.6188, -69.7785, 1837,     20.6,  -1.4435,  32.4180,  32.3226,2,   -999.0,9,     9.71,2,     1.93,2,     0.10,2,     0.89,2,     0.23,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.15,2,    56.90,2
  32H120030721,   CAA,   104,  6, 264610,     23,2,20030727,0043, 72.6188, -69.7785, 1837,     21.8,  -1.4940,  32.4370,  32.4452,2,   -999.0,9,    11.69,2,     4.24,2,     0.14,2,     1.07,2,     0.37,2, -999.000,9, -999.000,9, -999.000,9,   2119.0,2,   2206.7,2,    -2.09,2,    60.90,2
  32H120030721,   CAA,   104,  6, 264609,     22,2,20030727,0043, 72.6188, -69.7785, 1837,     26.8,  -1.5460,  32.4890,  32.5211,2,   -999.0,9,    12.78,2,     5.17,2,     0.16,2,     1.11,2,     0.22,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.09,2,    61.30,2
  32H120030721,   CAA,   104,  6, 264608,     21,2,20030727,0043, 72.6188, -69.7785, 1837,     36.7,  -1.5880,  32.5895,  32.6051,2,   -999.0,9,    14.60,2,     7.32,2,     0.15,2,     1.22,2,      0.2,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.02,2,    62.80,2
  32H120030721,   CAA,   104,  6, 264607,     20,2,20030727,0043, 72.6188, -69.7785, 1837,     57.7,  -1.5550,  32.7395,  32.7856,2,   -999.0,9,    16.87,2,     8.66,2,     0.14,2,     1.38,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9,   2157.4,2,   2231.7,2,    -1.81,2,    62.30,2
  32H120030721,   CAA,   104,  6, 264606,     19,2,20030727,0043, 72.6188, -69.7785, 1837,    107.3,  -1.3975,  33.1290,  33.1976,2,    319.0,2,    15.40,2,     9.11,2,     0.10,2,     1.17,2,      0.2,2, -999.000,9, -999.000,9, -999.000,9,   2158.9,2,   2230.1,3,    -1.46,2,    59.00,2
  32H120030721,   CAA,   104,  6, 264605,     18,2,20030727,0043, 72.6188, -69.7785, 1837,    138.5,  -1.5865,  33.3250,  33.5418,2,    301.4,2,    14.84,2,    17.00,2,     0.04,2,     1.21,2,      0.6,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.15,2,    56.10,2
  32H120030721,   CAA,   104,  6, 264604,     17,2,20030727,0043, 72.6188, -69.7785, 1837,    170.5,  -1.4280,  33.5120,  33.7146,2,    294.9,2,    14.87,2,    16.47,2,     0.03,2,     1.13,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.01,2,    54.80,2
  32H120030721,   CAA,   104,  6, 264603,     16,2,20030727,0043, 72.6188, -69.7785, 1837,    207.9,  -1.5525,  33.6445,  33.7942,2,   -999.0,9,    15.35,2,    16.23,2,     0.02,2,     1.16,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.88,2,    55.00,2
  32H120030721,   CAA,   104,  6, 264602,     15,2,20030727,0043, 72.6188, -69.7785, 1837,    256.0,  -1.0340,  33.8000,  34.0031,2,   -999.0,9,    18.07,2,    14.08,2,     0.02,2,     1.23,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.61,2,    54.70,2
  32H120030721,   CAA,   104,  6, 264601,     14,2,20030727,0043, 72.6188, -69.7785, 1837,    390.4,   0.8850,  34.2760,  34.2775,2,   -999.0,9,    21.08,2,    15.90,2,     0.02,2,     1.30,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9,   2191.2,2,   2255.0,3,    -0.34,2,    52.70,2
  32H120030721,   CAA,   104,  6, 264600,     13,2,20030727,0043, 72.6188, -69.7785, 1837,    434.5,   0.8975,  34.3275,  34.3064,2,   -999.0,9,    21.86,2,    15.50,2,     0.01,2,     1.27,2,      0.1,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.31,2,    53.70,2
  32H120030721,   CAA,   104,  6, 264599,     12,2,20030727,0043, 72.6188, -69.7785, 1837,    510.1,   1.1235,  34.4125,  34.4130,2,   -999.0,9,    23.24,2,    16.31,2,     0.01,2,     1.28,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.27,2,    52.40,2
  32H120030721,   CAA,   104,  6, 264598,     11,2,20030727,0043, 72.6188, -69.7785, 1837,    552.5,   0.6355,  34.3800,  34.4010,2,    236.0,2,    23.41,2,    15.64,2,     0.01,2,     1.25,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   2192.8,2,   2250.7,3,    -0.24,2,    51.60,2
  32H120030721,   CAA,   104,  6, 264597,     10,2,20030727,0043, 72.6188, -69.7785, 1837,    638.5,   1.2410,  34.4690,  34.4702,2,   -999.0,9,    24.94,2,    16.78,2,     0.01,2,     1.29,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.19,2,    52.30,2
  32H120030721,   CAA,   104,  6, 264596,      9,2,20030727,0043, 72.6188, -69.7785, 1837,    714.1,   1.2665,  34.4945,  34.4938,2,   -999.0,9,    27.96,2,    17.32,2,     0.01,2,     1.33,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2198.5,2,   2288.8,2,    -0.18,2,    54.50,2
  32H120030721,   CAA,   104,  6, 264595,      8,2,20030727,0043, 72.6188, -69.7785, 1837,    815.7,   1.2050,  34.5075,  34.5082,2,   -999.0,9,    34.11,2,    17.87,2,     0.01,2,     1.38,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.16,2,    54.60,2
  32H120030721,   CAA,   104,  6, 264594,      7,2,20030727,0043, 72.6188, -69.7785, 1837,    916.9,   1.0470,  34.5065,  34.5044,2,   -999.0,9,    37.86,2,    18.07,2,     0.01,2,     1.41,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.17,2,    58.30,2
  32H120030721,   CAA,   104,  6, 264593,      6,2,20030727,0043, 72.6188, -69.7785, 1837,   1016.4,   0.8765,  34.5015,  34.5016,2,    186.3,7,    40.88,2,    18.35,2,     0.01,2,     1.44,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   2212.3,2,   2287.1,2,    -0.16,2,    60.70,2
  32H120030721,   CAA,   104,  6, 264592,      5,2,20030727,0043, 72.6188, -69.7785, 1837,   1120.1,   0.7045,  34.4975,  34.4973,2,   -999.0,9,    48.21,2,    19.16,2,     0.00,2,     1.51,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.25,2,    64.60,2
  32H120030721,   CAA,   104,  6, 264591,      4,2,20030727,0043, 72.6188, -69.7785, 1837,   1322.8,   0.3050,  34.4895,  34.4898,2,   -999.0,9,    59.73,2,    20.37,2,     0.00,2,     1.61,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.24,2,    74.10,2
  32H120030721,   CAA,   104,  6, 264590,      3,2,20030727,0043, 72.6188, -69.7785, 1837,   1526.7,  -0.0660,  34.4875,  34.4873,2,   -999.0,9,    77.65,2,    21.92,2,     0.00,2,     1.76,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2262.9,2,   2292.4,3,    -0.39,2,    83.60,2
  32H120030721,   CAA,   104,  6, 264589,      2,2,20030727,0043, 72.6188, -69.7785, 1837,   1730.1,  -0.2400,  34.4910,  34.4905,2,   -999.0,9,    89.75,2,    22.87,2,     0.00,2,     1.85,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.41,2,    92.60,2
  32H120030721,   CAA,   104,  6, 264588,      1,2,20030727,0043, 72.6188, -69.7785, 1837,   1845.5,  -0.2805,  34.4940,  34.4928,2,    117.9,2,    97.38,2,    23.40,2,     0.00,2,     1.89,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   2276.8,2,   2300.8,2,    -0.35,2,    98.50,2
  32H120030721,   CAA,   105,  7, 264630,     19,2,20030727,0423, 72.5860, -70.8260, 1476,     16.8,   3.4460,  31.8995,  31.9466,2,   -999.0,9,     1.52,2,     0.02,2,     0.00,2,     0.63,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2013.9,2,   2183.4,2,    -2.12,2,    62.40,2
  32H120030721,   CAA,   105,  7, 264629,     18,2,20030727,0423, 72.5860, -70.8260, 1476,     25.3,   0.7235,  32.3270,  32.0884,2,   -999.0,9,     0.81,2,     0.02,2,     0.01,2,     0.59,2,     0.01,2,    6.805,2,    3.239,2,    8.491,2,   -999.0,9,   -999.0,9,    -2.08,2,    60.60,2
  32H120030721,   CAA,   105,  7, 264628,     17,2,20030727,0423, 72.5860, -70.8260, 1476,     45.3,  -1.6065,  32.8440,  32.8536,2,   -999.0,9,    15.53,2,     8.02,2,     0.12,2,     1.23,2,     0.56,2, -999.000,9, -999.000,9, -999.000,9,   2149.2,2,   2240.2,3,    -1.70,2,    62.20,2
  32H120030721,   CAA,   105,  7, 264627,     16,2,20030727,0423, 72.5860, -70.8260, 1476,     76.0,  -1.6380,  33.0700,  33.0663,2,   -999.0,9,    13.34,2,     7.29,2,     0.11,2,     1.14,2,     0.43,2,    6.786,2,    3.136,2,    6.629,2,   -999.0,9,   -999.0,9,    -1.57,2,    60.50,2
  32H120030721,   CAA,   105,  7, 264626,     15,2,20030727,0423, 72.5860, -70.8260, 1476,    106.8,  -1.5865,  33.3175,  33.4010,2,   -999.0,9,    13.37,2,     9.11,2,     0.09,2,     1.10,2,     0.15,2,    6.875,2,    3.175,2,    6.754,2,   2158.2,2,   2232.2,3,    -1.32,2,    58.90,2
  32H120030721,   CAA,   105,  7, 264625,     14,2,20030727,0423, 72.5860, -70.8260, 1476,    170.7,  -1.6180,  33.6175,  33.6631,2,    312.5,2,    12.79,2,    10.22,2,     0.03,2,     1.08,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.13,2,    54.90,2
  32H120030721,   CAA,   105,  7, 264624,     13,2,20030727,0423, 72.5860, -70.8260, 1476,    227.9,  -1.5265,  33.7555,  33.8163,2,   -999.0,9,    14.31,2,    11.64,2,     0.01,2,     1.13,2,     0.01,2,    6.113,2,    2.791,2,    6.068,2,   -999.0,9,   -999.0,9,    -0.91,2,    55.20,2
  32H120030721,   CAA,   105,  7, 264623,     12,2,20030727,0423, 72.5860, -70.8260, 1476,    285.1,   0.2450,  34.0255,  34.1543,2,   -999.0,9,    20.12,2,    15.28,2,     0.01,2,     1.26,2,     0.03,2,    4.369,2,    2.052,2,    3.701,2,   -999.0,9,   -999.0,9,    -0.48,2,    54.90,2
  32H120030721,   CAA,   105,  7, 264622,     11,2,20030727,0423, 72.5860, -70.8260, 1476,    344.9,   0.6460,  34.2130,  34.2220,2,   -999.0,9,    21.19,2,    15.56,2,     0.01,2,     1.27,2,     0.01,2,    3.806,2,    1.828,2,    3.359,2,   2193.7,2,   2254.8,2,    -0.39,2,    52.50,2
  32H120030721,   CAA,   105,  7, 264621,     10,2,20030727,0423, 72.5860, -70.8260, 1476,    410.2,   0.7960,  34.3155,  34.3135,2,    236.9,2,    21.80,2,    15.61,2,     0.01,2,     1.26,2,     0.01,2,    3.571,2,    1.752,2,    3.855,2,   -999.0,9,   -999.0,9,    -0.29,2,    50.40,2
  32H120030721,   CAA,   105,  7, 264620,      9,2,20030727,0423, 72.5860, -70.8260, 1476,    512.3,   1.0850,  34.4175,  34.4256,2,   -999.0,9,    23.32,2,    16.22,2,     0.01,2,     1.26,2,     0.01,2,    3.297,2,    1.605,2,    3.895,2,   2194.9,2,   2263.1,2,    -0.18,2,    53.40,2
  32H120030721,   CAA,   105,  7, 264619,      8,2,20030727,0423, 72.5860, -70.8260, 1476,    613.4,   1.0630,  34.4585,  34.4591,2,    226.4,2,    25.87,2,    16.61,2,     0.01,2,     1.29,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.23,2,    54.10,2
  32H120030721,   CAA,   105,  7, 264618,      7,2,20030727,0423, 72.5860, -70.8260, 1476,    714.0,   1.0400,  34.4810,  34.4793,2,   -999.0,9,    30.78,2,    17.08,2,     0.01,2,     1.34,2,        0,2,    2.551,2,    1.395,2,    2.651,2,   2203.4,2,   2266.1,2,    -0.14,2,    56.60,2
  32H120030721,   CAA,   105,  7, 264617,      6,2,20030727,0423, 72.5860, -70.8260, 1476,    815.6,   0.9965,  34.4965,  34.4974,2,   -999.0,9,    41.18,2,    18.01,2,     0.00,2,     1.43,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.21,2,    61.80,2
  32H120030721,   CAA,   105,  7, 264616,      5,2,20030727,0423, 72.5860, -70.8260, 1476,    917.1,   0.8500,  34.4985,  34.4993,2,   -999.0,9,    44.77,2,    18.53,2,     0.00,2,     1.47,2,     0.01,2,    1.056,2,    0.501,2,    1.465,2,   -999.0,9,   2294.2,9,    -0.24,2,    60.60,2
  32H120030721,   CAA,   105,  7, 264615,      4,2,20030727,0423, 72.5860, -70.8260, 1476,   1018.4,   0.6520,  34.4965,  34.4974,2,   -999.0,9,    48.51,2,    19.13,2,     0.00,2,     1.52,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   2225.8,2,   2264.5,2,    -0.22,2,    64.70,2
  32H120030721,   CAA,   105,  7, 264614,      3,2,20030727,0423, 72.5860, -70.8260, 1476,   1119.8,   0.3940,  34.4915,  34.4918,2,   -999.0,9,    57.58,2,    20.06,2,     0.00,2,     1.59,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.30,2,    70.70,2
  32H120030721,   CAA,   105,  7, 264613,      2,2,20030727,0423, 72.5860, -70.8260, 1476,   1322.9,  -0.0055,  34.4865,  34.4858,2,   -999.0,9,    72.43,2,    21.53,2,     0.00,2,     1.72,2,        0,2,    0.235,2,    0.000,2,    0.370,2,   2257.6,2,   2264.0,2,    -0.29,2,    80.50,2
